,date,open,high,low,close,adj_close,volume,stock
1020,1962-04-04,5.76556304522923,0.1510416716337204,0.1462673544883728,0.1471354216337204,0.00018176637240685523,3744000,MO
1021,1962-01-08,7.460000038146973,7.460000038146973,7.266666889190674,7.326666831970215,0.5938370823860168,544000,IBM
1022,1962-01-25,5.76556304522923,0.21064814925193787,0.20891202986240387,0.20949074625968933,5.890864827051701e-07,129600,JNJ
1023,1962-05-28,5.76556304522923,8.5625,7.875,7.875,1.3854299783706665,78400,GT
1024,1962-01-03,5.76556304522923,265.0,256.25,264.375,118.23534393310547,700,NAV
1025,1962-12-28,5.76556304522923,0.17303240299224854,0.17129629850387573,0.17303240299224854,4.925908569930471e-07,604800,JNJ
1026,1962-05-01,5.76556304522923,10.3125,9.9375,10.3125,1.8038517236709595,44400,GT
1027,1962-06-07,5.76556304522923,9.0,8.890625,8.890625,0.2035486102104187,22400,ED
1028,1962-02-15,0.7687299847602844,0.78125,0.7687299847602844,0.7787460088729858,0.0018530951347202063,1867000,GE
1029,1962-09-12,5.76556304522923,28.0,27.5,28.0,0.4766705632209778,3000,DTE
1030,1962-12-03,5.76556304522923,5.677083492279053,5.583333492279053,5.604166507720947,0.7501234412193298,20400,FL
1031,1962-04-04,6.5321550369262695,6.564195156097412,6.5321550369262695,6.5321550369262695,1.5444687604904175,14600,AA
1032,1962-05-24,0.6831275820732117,0.6831275820732117,0.6481481194496155,0.6646090745925903,0.1200336441397667,2022600,BA
1033,1962-04-09,5.76556304522923,10.96875,10.65625,10.65625,1.8639812469482422,22000,GT
1034,1962-01-31,5.76556304522923,28.375,28.125,28.1875,0.4704352021217346,5400,DTE
1035,1962-01-10,0.09602611511945724,0.09758498519659042,0.09602611511945724,0.09696143865585327,0.037066638469696045,661700,DIS
1036,1962-05-10,0.09268917143344879,0.09268917143344879,0.08603683859109879,0.08736731112003326,0.004845693241804838,1099200,HPQ
1037,1962-01-09,5.76556304522923,1.578125,1.55859375,1.5625,0.013775589875876904,1065600,XOM
1038,1962-04-05,6.5321550369262695,6.5321550369262695,6.4079999923706055,6.45605993270874,1.5264753103256226,85800,AA
1039,1962-10-29,1.3385416269302368,1.3541666269302368,1.296875,1.328125,0.11660227179527283,180000,CAT
1040,1962-04-25,6.043853282928467,6.043853282928467,5.856446743011475,5.856446743011475,1.359291672706604,55400,ARNC
1041,1962-06-07,5.76556304522923,256.25,254.375,256.25,115.83717346191406,700,NAV
1042,1962-02-20,5.76556304522923,9.96875,9.890625,9.96875,0.22605475783348083,26400,ED
1043,1962-04-04,5.76556304522923,3.4747023582458496,3.422619104385376,3.452380895614624,0.054961323738098145,89600,CVX
1044,1962-09-21,5.76556304522923,1.66796875,1.6484375,1.65625,0.015101844444870949,940800,XOM
1045,1962-01-23,5.76556304522923,264.375,263.125,264.375,118.23534393310547,500,NAV
1046,1962-04-27,5.76556304522923,6.364583492279053,6.083333492279053,6.166666507720947,0.8084540367126465,67200,FL
1047,1962-04-18,5.76556304522923,3.5714285373687744,3.5267856121063232,3.5416667461395264,0.05638272687792778,217600,CVX
1048,1962-04-23,5.76556304522923,29.75,29.625,29.75,0.5011059641838074,800,DTE
1049,1962-04-23,5.76556304522923,1.734375,1.72265625,1.734375,0.015459942631423473,1081600,XOM
1050,1962-04-16,0.08698469400405884,0.08792001754045486,0.08698469400405884,0.08792001754045486,0.03369743004441261,583800,DIS
1051,1962-08-09,20.0,1.07421875,1.060546875,1.060546875,0.010166899301111698,166400,PG
1052,1962-04-05,5.76556304522923,3.452380895614624,3.407738208770752,3.452380895614624,0.054961323738098145,54400,CVX
1053,1962-08-28,0.6790123581886292,0.6790123581886292,0.6625514626502991,0.6666666865348816,0.12198427319526672,680400,BA
1054,1962-04-10,5.76556304522923,8.91320514678955,8.611063003540039,8.611063003540039,0.7600264549255371,50200,IP
1055,1962-02-01,5.587050437927246,5.587050437927246,5.505060195922852,5.563624382019043,1.2848174571990967,72500,ARNC
1056,1962-02-01,5.76556304522923,28.5,28.1875,28.375,0.4735642969608307,4600,DTE
1057,1962-02-07,5.76556304522923,8.490205764770508,8.278705596923828,8.490205764770508,0.7439971566200256,111100,IP
1058,1962-09-10,5.76556304522923,7.25,7.09375,7.1875,1.2750608921051025,44000,GT
1059,1962-09-20,5.76556304522923,6.375207901000977,6.314779281616211,6.344993591308594,0.5703042149543762,70100,IP
1060,1962-10-09,5.76556304522923,5.166666507720947,5.104166507720947,5.104166507720947,0.6755561828613281,20400,FL
1061,1962-10-09,5.76556304522923,6.875,6.8125,6.84375,1.2140793800354004,35600,GT
1062,1962-01-24,7.293333530426025,7.333333492279053,7.256666660308838,7.333333492279053,0.5943775773048401,408000,IBM
1063,1962-05-29,0.5925925970077515,0.7530864477157593,0.5781893134117126,0.6728395223617554,0.12152011692523956,4215800,BA
1064,1962-12-31,5.76556304522923,1.11328125,1.103515625,1.11328125,0.010735848918557167,256000,PG
1065,1962-08-02,1.3177083730697632,1.328125,1.3072916269302368,1.3177083730697632,0.11480764299631119,103200,CAT
1066,1962-04-12,5.76556304522923,9.921875,9.890625,9.9375,0.22534607350826263,13600,ED
1067,1962-12-21,5.76556304522923,10.40625,10.34375,10.375,0.24246181547641754,30400,ED
1068,1962-01-15,5.7627434730529785,5.7627434730529785,5.6924662590026855,5.6924662590026855,1.3145705461502075,68900,ARNC
1069,1962-12-03,5.506875038146973,5.506875038146973,5.338665008544922,5.406750202178955,1.2989376783370972,68500,AA
1070,1962-09-17,5.76556304522923,9.625,9.46875,9.515625,0.22006194293498993,12000,ED
1071,1962-09-17,5.76556304522923,6.465850830078125,6.375207901000977,6.435636520385742,0.5784517526626587,44200,IP
1072,1962-09-14,5.113333225250244,5.186666488647461,5.106666564941406,5.176666736602783,0.41978296637535095,1091200,IBM
1073,1962-01-25,5.5987629890441895,5.610476016998291,5.540198802947998,5.540198802947998,1.2794066667556763,40500,ARNC
1074,1962-10-17,5.76556304522923,235.0,232.5,233.125,108.0384521484375,400,NAV
1075,1962-08-10,5.563624382019043,5.7158918380737305,5.563624382019043,5.680753231048584,1.3255512714385986,64000,ARNC
1076,1962-10-02,0.6372696161270142,0.6497896909713745,0.6360176205635071,0.6497896909713745,0.001579855801537633,868600,GE
1077,1962-02-05,0.9094650149345398,0.9094650149345398,0.8930041193962097,0.895061731338501,0.15994468331336975,892800,BA
1078,1962-02-15,5.76556304522923,7.145833492279053,7.09375,7.09375,0.9224463701248169,19200,FL
1079,1962-02-21,5.76556304522923,30.125,29.75,29.75,0.4965130090713501,5000,DTE
1080,1962-02-21,7.190000057220459,7.239999771118164,7.136666774749756,7.136666774749756,0.5785165429115295,363200,IBM
1081,1962-01-23,6.039539813995361,6.115634918212891,6.015510082244873,6.015510082244873,1.4151190519332886,34500,AA
1082,1962-09-28,5.76556304522923,9.375,9.21875,9.296875,0.21500305831432343,16800,ED
1083,1962-10-04,5.76556304522923,228.75,226.25,226.25,104.85237884521484,300,NAV
1084,1962-01-02,5.76556304522923,1.58984375,1.578125,1.578125,0.013913333415985107,902400,XOM
1085,1962-01-26,0.09353192895650864,0.09477902203798294,0.09290838986635208,0.09290838986635208,0.03551724553108215,350300,DIS
1086,1962-04-11,0.2506510317325592,0.251953125,0.2438151091337204,0.2447916716337204,0.003969587851315737,883200,KO
1087,1962-04-16,5.76556304522923,0.1480034738779068,0.1467013955116272,0.1467013955116272,0.00018123029440175742,864000,MO
1088,1962-03-22,5.76556304522923,0.1701388955116272,0.1697048544883728,0.1697048544883728,0.00020964792929589748,691200,MO
1089,1962-01-15,0.1206289753317833,0.12107246369123459,0.11885501444339752,0.11885501444339752,0.006592115852981806,310000,HPQ
1090,1962-02-15,0.2408854216337204,0.2428385466337204,0.2395833283662796,0.2395833283662796,0.0038601013366132975,652800,KO
1091,1962-09-24,0.6535456776618958,0.6535456776618958,0.6422776579856873,0.6485376358032227,0.0015768103767186403,2076600,GE
1092,1962-01-23,5.76556304522923,0.21296297013759613,0.21064814925193787,0.21064814925193787,5.923411094954645e-07,259200,JNJ
1093,1962-05-24,0.09002824127674103,0.09091521799564362,0.08692382276058197,0.08825428783893585,0.00489488709717989,2536700,HPQ
1094,1962-10-04,0.2086588591337204,0.208984375,0.2083333283662796,0.208984375,0.0034379828721284866,537600,KO
1095,1962-10-23,5.76556304522923,3.2886905670166016,3.169642925262451,3.184523820877075,0.05157989263534546,358400,CVX
1096,1962-01-31,5.610476016998291,5.622189044952393,5.587050437927246,5.5987629890441895,1.2929308414459229,59700,ARNC
1097,1962-01-26,5.76556304522923,8.157849311828613,8.0067777633667,8.0067777633667,0.7016347646713257,30400,IP
1098,1962-01-24,0.8724279999732971,0.8765432238578796,0.8600823283195496,0.8765432238578796,0.15522117912769318,1020600,BA
1099,1962-01-10,5.76556304522923,1.5625,1.55078125,1.5546875,0.013706721365451813,828800,XOM
1100,1962-01-18,5.76556304522923,0.21296297013759613,0.21238425374031067,0.21238425374031067,5.972228223072307e-07,172800,JNJ
1101,1962-01-22,6.039539813995361,6.131655216217041,6.039539813995361,6.039539813995361,1.4207717180252075,69900,AA
1102,1962-05-29,0.2054036408662796,0.2102864533662796,0.1822916716337204,0.2102864533662796,0.003410042729228735,7411200,KO
1103,1962-10-26,5.76556304522923,8.796875,8.75,8.796875,0.20343971252441406,16000,ED
1104,1962-03-14,6.231259346008301,6.254684925079346,6.231259346008301,6.242972373962402,1.449006199836731,59700,ARNC
1105,1962-11-05,0.644032895565033,0.6460905075073242,0.6255143880844116,0.6296296119689941,0.11669875681400299,649800,BA
1106,1962-05-02,5.76556304522923,10.34375,10.09375,10.1875,1.7819876670837402,22800,GT
1107,1962-05-01,5.76556304522923,7.976563453674316,7.825491905212402,7.976563453674316,0.7040249109268188,88000,IP
1108,1962-03-19,5.76556304522923,30.0,29.8125,29.8125,0.497555136680603,1600,DTE
1109,1962-08-24,5.473333358764648,5.480000019073486,5.433333396911621,5.453333377838135,0.44221779704093933,1248000,IBM
1110,1962-02-06,5.76556304522923,271.875,268.125,271.25,121.31004333496094,1600,NAV
1111,1962-09-25,5.76556304522923,29.0078125,29.0,29.0078125,0.4983205795288086,4800,DTE
1112,1962-09-12,5.76556304522923,5.552083492279053,5.541666507720947,5.541666507720947,0.7334610223770142,7200,FL
1113,1962-05-18,0.07919036597013474,0.07981391251087189,0.07919036597013474,0.07981391251087189,0.03059057891368866,350300,DIS
1114,1962-01-08,6.608250141143799,6.608250141143799,6.339914798736572,6.4079999923706055,1.5074503421783447,93800,AA
1115,1962-04-02,1.6979166269302368,1.6979166269302368,1.6614583730697632,1.671875,0.1436113566160202,230400,CAT
1116,1962-10-29,5.2545599937438965,5.422770023345947,5.2545599937438965,5.2545599937438965,1.2552815675735474,53900,AA
1117,1962-05-17,5.76556304522923,1.216796875,1.203125,1.2109375,0.011544112116098404,672000,PG
1118,1962-02-19,5.76556304522923,1.2734375,1.265625,1.265625,0.012011506594717503,281600,PG
1119,1962-02-08,5.76556304522923,9.625,9.578125,9.578125,0.2171967327594757,24000,ED
1120,1962-02-21,0.09852030128240585,0.09852030128240585,0.0978967547416687,0.0978967547416687,0.03742422163486481,116700,DIS
1121,1962-09-11,5.12333345413208,5.170000076293945,5.079999923706055,5.0933332443237305,0.4130253791809082,1539200,IBM
1122,1962-04-24,6.043853282928467,6.090704441070557,6.043853282928467,6.043853282928467,1.4027889966964722,49700,ARNC
1123,1962-01-24,5.76556304522923,0.1736111044883728,0.1727430522441864,0.1736111044883728,0.00021249706333037466,518400,MO
1124,1962-10-17,4.766666889190674,4.866666793823242,4.739999771118164,4.820000171661377,0.3908601999282837,1379200,IBM
1125,1962-10-11,5.76556304522923,0.99609375,0.978515625,0.98828125,0.009474126622080803,320000,PG
1126,1962-03-20,0.09727320820093155,0.09727320820093155,0.0966496616601944,0.0966496616601944,0.037043292075395584,233500,DIS
1127,1962-07-25,5.76556304522923,0.1206597238779068,0.1197916641831398,0.1197916641831398,0.00014990421186666936,806400,MO
1128,1962-04-19,0.09103775024414062,0.0925966128706932,0.09103775024414062,0.09103775024414062,0.03489237278699875,428100,DIS
1129,1962-02-16,5.76556304522923,9.0038480758667,8.822562217712402,8.822562217712402,0.7731215357780457,60400,IP
1130,1962-09-20,0.07108426839113235,0.07108426839113235,0.07077249884605408,0.07077249884605408,0.02730681747198105,77800,DIS
1131,1962-10-22,5.76556304522923,5.831351280212402,5.6802802085876465,5.710494041442871,0.5132737159729004,106200,IP
1132,1962-10-19,4.735000133514404,4.746666431427002,4.639999866485596,4.641666889190674,0.3763992190361023,2368000,IBM
1133,1962-01-31,0.234375,0.2428385466337204,0.234375,0.2428385466337204,0.003912549931555986,1766400,KO
1134,1962-05-28,5.293333530426025,5.293333530426025,4.733333110809326,4.813333511352539,0.3902427852153778,4320000,IBM
1135,1962-04-16,5.76556304522923,271.25,267.5,269.375,121.77034759521484,400,NAV
1136,1962-07-25,5.76556304522923,6.193922519683838,6.133493900299072,6.193922519683838,0.5512527227401733,64400,IP
1137,1962-10-03,0.6497896909713745,0.6535456776618958,0.6460336446762085,0.6460336446762085,0.0015707238344475627,1098200,GE
1138,1962-05-02,1.4895833730697632,1.515625,1.4895833730697632,1.5,0.1296844631433487,139200,CAT
1139,1962-06-07,0.6447816491127014,0.6547976732254028,0.6447816491127014,0.6447816491127014,0.0015441698487848043,1058300,GE
1140,1962-02-13,5.76556304522923,277.5,275.0,276.25,123.5461196899414,1000,NAV
1141,1962-02-26,5.76556304522923,6.979166507720947,6.916666507720947,6.947916507720947,0.9034833908081055,15600,FL
1142,1962-02-09,5.76556304522923,3.482142925262451,20.0,3.4747023582458496,0.05531669780611992,158400,CVX
1143,1962-02-01,5.76556304522923,0.177734375,0.1762152761220932,0.177734375,0.0002175438858103007,979200,MO
1144,1962-02-15,5.76556304522923,275.0,272.5,274.375,122.70756530761719,1200,NAV
1145,1962-02-23,5.76556304522923,3.519345283508301,20.0,3.5044643878936768,0.05579051375389099,172800,CVX
1146,1962-09-11,5.76556304522923,231.25,226.25,229.375,106.30060577392578,500,NAV
1147,1962-09-04,0.07731973379850388,0.07731973379850388,0.0757608637213707,0.0757608637213707,0.02913135290145874,194600,DIS
1148,1962-09-20,5.76556304522923,5.416666507720947,5.375,5.395833492279053,0.7141594886779785,14400,FL
1149,1962-04-18,5.76556304522923,6.645833492279053,6.583333492279053,6.604166507720947,0.8587831854820251,26400,FL
1150,1962-10-09,0.2112630158662796,0.2135416716337204,0.2102864533662796,0.2135416716337204,0.003512953408062458,844800,KO
1151,1962-05-31,5.76556304522923,26.0,25.5625,25.875,0.43583565950393677,17000,DTE
1152,1962-05-10,5.76556304522923,6.197916507720947,6.104166507720947,6.125,0.8029916882514954,15600,FL
1153,1962-10-03,5.76556304522923,6.90625,6.75,6.8125,1.2085356712341309,23600,GT
1154,1962-10-03,5.76556304522923,1.62109375,1.59765625,1.609375,0.014674448408186436,624000,XOM
1155,1962-05-16,5.317653656005859,5.317653656005859,5.130247592926025,5.177098751068115,1.2080278396606445,89600,ARNC
1156,1962-02-13,0.7537059187889099,0.7612179517745972,0.7537059187889099,0.7612179517745972,0.0018113849218934774,1208000,GE
1157,1962-02-06,0.09477902203798294,0.09540256857872009,0.09415547549724579,0.09415547549724579,0.035993970930576324,233500,DIS
1158,1962-02-02,0.2447916716337204,0.2473958283662796,0.2408854216337204,0.2473958283662796,0.0039859735406935215,1152000,KO
1159,1962-02-27,0.8641975522041321,0.8888888955116272,0.8580247163772583,0.8744856119155884,0.15626776218414307,668000,BA
1160,1962-02-28,5.76556304522923,8.943419456481934,8.822562217712402,8.882990837097168,0.7840273380279541,58800,IP
1161,1962-09-11,5.76556304522923,9.609375,9.53125,9.53125,0.22042325139045715,9600,ED
1162,1962-09-26,5.76556304522923,9.3125,9.15625,9.171875,0.21211227774620056,11200,ED
1163,1962-09-04,0.07982799410820007,0.08248893171548843,0.0780540406703949,0.0780540406703949,0.004329148679971695,112700,HPQ
1164,1962-01-26,5.76556304522923,265.0,255.625,261.25,116.83771514892578,600,NAV
1165,1962-04-25,5.76556304522923,10.0,9.96875,9.984375,0.22640898823738098,17600,ED
1166,1962-01-23,5.669040679931641,5.727604866027832,5.633901596069336,5.633901596069336,1.3010450601577759,36900,ARNC
1167,1962-01-23,5.76556304522923,10.6875,10.34375,10.625,1.8490108251571655,38400,GT
1168,1962-09-28,5.76556304522923,29.3125,29.125,29.1875,0.5014075040817261,2200,DTE
1169,1962-05-08,5.76556304522923,6.416666507720947,6.260416507720947,6.260416507720947,0.8207449913024902,30000,FL
1170,1962-10-17,5.76556304522923,6.84375,6.625,6.625,1.1752736568450928,40800,GT
1171,1962-12-31,5.76556304522923,31.625,31.375,31.5,0.546336829662323,1200,DTE
1172,1962-12-28,5.095108509063721,5.15367317199707,5.095108509063721,5.130247592926025,1.2098166942596436,66100,ARNC
1173,1962-05-11,0.7386831045150757,0.7530864477157593,0.7263374328613281,0.7283950448036194,0.13155387341976166,558800,BA
1174,1962-02-19,0.1126461774110794,0.11397664248943329,0.1126461774110794,0.1130896657705307,0.006272347178310156,591800,HPQ
1175,1962-02-21,5.76556304522923,10.90625,10.625,10.625,1.8585139513015747,29200,GT
1176,1962-09-04,5.2833333015441895,5.353333473205566,5.146666526794434,5.166666507720947,0.41897207498550415,1624000,IBM
1177,1962-04-04,5.76556304522923,1.318359375,1.306640625,1.30859375,0.012419311329722404,281600,PG
1178,1962-10-04,5.76556304522923,0.9765625,0.962890625,0.9765625,0.009361783042550087,224000,PG
1179,1962-10-31,4.942841053009033,5.024831295013428,4.942841053009033,5.001405715942383,1.1728349924087524,36200,ARNC
1180,1962-01-05,5.76556304522923,29.8125,29.25,29.25,0.4881676435470581,9000,DTE
1181,1962-10-10,5.76556304522923,1.66015625,1.6484375,1.6484375,0.015030624344944954,601600,XOM
1182,1962-10-29,5.76556304522923,9.125,8.9375,9.0,0.20813743770122528,53600,ED
1183,1962-02-13,5.76556304522923,10.875,10.5625,10.5625,1.8475836515426636,16800,GT
1184,1962-09-13,0.07420200109481812,0.07420200109481812,0.07295490801334381,0.07357845455408096,0.028389470651745796,311400,DIS
1185,1962-09-28,5.76556304522923,5.1875,5.145833492279053,5.1875,0.6865860819816589,21600,FL
1186,1962-05-08,0.0,1.7265625,1.7109375,1.71484375,0.015285845845937729,0,XOM
1187,1962-09-19,0.6584362387657166,0.6687242984771729,0.6563786268234253,0.6625514626502991,0.12123123556375504,358200,BA
1188,1962-01-10,0.2552083432674408,0.2600911557674408,0.2526041567325592,0.2565104067325592,0.004132825881242752,1612800,KO
1189,1962-04-06,0.0925966128706932,0.09415547549724579,0.0925966128706932,0.0925966128706932,0.035489872097969055,389200,DIS
1190,1962-01-03,5.76556304522923,7.53125,7.5,7.5,0.9681870341300964,31200,FL
1191,1962-05-31,5.76556304522923,257.5,250.625,254.375,114.98965454101562,1600,NAV
1192,1962-03-20,5.76556304522923,1.71875,1.69140625,1.69921875,0.015146574005484581,822400,XOM
1193,1962-05-15,5.76556304522923,1.234375,1.21875,1.232421875,0.011748936958611012,473600,PG
1194,1962-01-04,5.76556304522923,1.41796875,1.390625,1.390625,0.013140278868377209,326400,PG
1195,1962-01-09,0.2506510317325592,0.2565104067325592,0.2486979216337204,0.2552083432674408,0.0041118492372334,960000,KO
1196,1962-04-02,5.985288619995117,5.997001647949219,5.950150012969971,5.961863040924072,1.3837586641311646,41200,ARNC
1197,1962-10-16,0.07849752902984619,0.07894101738929749,0.0780540406703949,0.0780540406703949,0.004329148679971695,507300,HPQ
1198,1962-05-02,5.76556304522923,3.5565476417541504,3.511904716491699,3.5267856121063232,0.056145843118429184,160000,CVX
1199,1962-03-19,0.2434895783662796,0.24609375,0.2434895783662796,0.2447916716337204,0.003969587851315737,921600,KO
1200,1962-02-14,5.481634140014648,5.481634140014648,5.399643898010254,5.4347825050354,1.2614225149154663,60400,ARNC
1201,1962-09-13,5.76556304522923,7.1875,7.0,7.0,1.241797924041748,37600,GT
1202,1962-12-03,5.260000228881836,5.260000228881836,5.203333377838135,5.21999979019165,0.4233855605125427,1288000,IBM
1203,1962-05-14,0.07794328033924103,0.0823080986738205,0.07794328033924103,0.0823080986738205,0.031546540558338165,700600,DIS
1204,1962-10-17,5.76556304522923,0.1163194477558136,0.1154513880610466,0.1163194477558136,0.0001474519813200459,1094400,MO
1205,1962-01-22,5.76556304522923,8.248491287231445,8.12763500213623,8.188063621520996,0.7175202369689941,66100,IP
1206,1962-08-02,5.76556304522923,6.556493282318115,6.375207901000977,6.405422210693359,0.5700751543045044,104200,IP
1207,1962-04-12,0.2434895783662796,0.2434895783662796,0.2395833283662796,0.240234375,0.0038956862408667803,1075200,KO
1208,1962-04-12,5.76556304522923,0.1484375,0.1462673544883728,0.1467013955116272,0.00018123029440175742,2476800,MO
1209,1962-10-03,4.671666622161865,4.746666431427002,4.62666654586792,4.646666526794434,0.3768041133880615,1800000,IBM
1210,1962-04-13,5.938436985015869,5.973575592041016,5.903298377990723,5.938436985015869,1.3783210515975952,68300,ARNC
1211,1962-06-12,5.76556304522923,1.06640625,1.0234375,1.0234375,0.009756636805832386,550400,PG
1212,1962-12-18,5.76556304522923,0.17129629850387573,0.16956017911434174,0.17071759700775146,4.860010562879324e-07,691200,JNJ
1213,1962-07-20,5.76556304522923,7.96875,7.875,7.96875,1.4019221067428589,29200,GT
1214,1962-02-27,5.7158918380737305,5.739317893981934,5.7158918380737305,5.7158918380737305,1.3266692161560059,29800,ARNC
1215,1962-02-12,5.76556304522923,276.25,274.375,276.25,123.5461196899414,700,NAV
1216,1962-04-04,6.833333492279053,6.893333435058594,6.803333282470703,6.803333282470703,0.5514955520629883,648000,IBM
1217,1962-10-18,5.76556304522923,6.78125,6.5625,6.625,1.1752736568450928,49200,GT
1218,1962-09-19,0.2154947966337204,0.216796875,0.212890625,0.21484375,0.0035343756899237633,768000,KO
1219,1962-03-14,5.76556304522923,281.875,275.625,275.625,124.59561157226562,1200,NAV
1220,1962-04-23,5.76556304522923,0.1536458283662796,0.1510416716337204,0.1527777761220932,0.0001887367106974125,1324800,MO
1221,1962-10-02,5.76556304522923,0.1579861044883728,0.1579861044883728,0.1579861044883728,4.4813552335654094e-07,129600,JNJ
1222,1962-05-21,5.76556304522923,6.479166507720947,6.447916507720947,6.46875,0.8480573892593384,15600,FL
1223,1962-06-12,5.76556304522923,1.58984375,1.55078125,1.55078125,0.01397623773664236,1932800,XOM
1224,1962-05-16,5.76556304522923,3.519345283508301,3.4747023582458496,3.482142925262451,0.055898021906614304,156800,CVX
1225,1962-02-27,5.76556304522923,0.2274305522441864,0.22337962687015533,0.2274305522441864,6.410551804947318e-07,302400,JNJ
1226,1962-02-23,0.0978967547416687,0.09820853173732758,0.09727320820093155,0.09727320820093155,0.03718583658337593,428100,DIS
1227,1962-09-25,4.826666831970215,4.923333168029785,4.7866668701171875,4.923333168029785,0.3992396593093872,2440000,IBM
1228,1962-09-07,5.5987629890441895,5.7158918380737305,5.5284857749938965,5.5753374099731445,1.307421326637268,45400,ARNC
1229,1962-09-24,5.76556304522923,0.1640625,0.16203702986240387,0.1623263955116272,4.604470973390562e-07,388800,JNJ
1230,1962-12-03,5.15367317199707,5.15367317199707,5.013118267059326,5.059969902038574,1.1932430267333984,73200,ARNC
1231,1962-04-04,0.8106995820999146,0.8106995820999146,0.7880658507347107,0.790123462677002,0.1411924809217453,406800,BA
1232,1962-10-01,5.76556304522923,9.234375,9.15625,9.1875,0.2124735563993454,14400,ED
1233,1962-01-23,0.8621399402618408,0.8724279999732971,0.8600823283195496,0.8724279999732971,0.15449239313602448,923400,BA
1234,1962-01-11,0.8209876418113708,0.845678985118866,0.8209876418113708,0.8271604776382446,0.14647628366947174,692400,BA
1235,1962-08-10,5.76556304522923,1.6328125,1.6171875,1.62109375,0.014781298115849495,585600,XOM
1236,1962-04-12,5.76556304522923,1.65625,1.64453125,1.64453125,0.0146590955555439,947200,XOM
1237,1962-04-05,5.76556304522923,28.9375,28.625,28.8125,0.4853147566318512,3400,DTE
1238,1962-01-15,5.76556304522923,1.35546875,1.3359375,1.34375,0.012697354890406132,281600,PG
1239,1962-08-24,1.4427083730697632,1.4739583730697632,1.4427083730697632,1.4583333730697632,0.12705978751182556,76800,CAT
1240,1962-08-24,5.76556304522923,0.1684027761220932,0.16724537312984467,0.16724537312984467,4.743998545109207e-07,129600,JNJ
1241,1962-02-19,5.76556304522923,9.0038480758667,8.822562217712402,8.882990837097168,0.7784165143966675,39300,IP
1242,1962-02-08,7.360000133514404,7.400000095367432,7.360000133514404,7.366666793823242,0.5971604585647583,16000,IBM
1243,1962-09-05,0.6522634029388428,0.6625514626502991,0.6522634029388428,0.654321014881134,0.11972532421350479,516000,BA
1244,1962-09-05,5.76556304522923,1.625,1.6171875,1.62109375,0.014781298115849495,400000,XOM
1245,1962-01-23,0.09633789211511612,0.09852030128240585,0.09540256857872009,0.09602611511945724,0.03670910373330116,1167700,DIS
1246,1962-04-24,6.440040111541748,6.508124828338623,6.440040111541748,6.440040111541748,1.522688627243042,46500,AA
1247,1962-04-11,5.76556304522923,1.69140625,1.6640625,1.6640625,0.014833182096481323,720000,XOM
1248,1962-01-24,5.76556304522923,9.734375,9.640625,9.6875,0.21752695739269257,40000,ED
1249,1962-10-08,1.3385416269302368,1.3385416269302368,1.328125,1.3385416269302368,0.11662279069423676,110400,CAT
1250,1962-10-10,0.08115846663713455,0.08160195499658585,0.08071497827768326,0.08071497827768326,0.004476730711758137,873700,HPQ
1251,1962-12-20,5.228333473205566,5.293333530426025,5.228333473205566,5.228333473205566,0.42406147718429565,1272000,IBM
1252,1962-05-29,0.0,1.59375,1.41796875,1.58984375,0.014328282326459885,0,XOM
1253,1962-01-04,5.76556304522923,10.1875,10.09375,10.09375,0.22664904594421387,21600,ED
1254,1962-08-28,5.76556304522923,7.4375,7.34375,7.375,1.3083235025405884,29200,GT
1255,1962-06-06,5.76556304522923,1.62109375,1.5859375,1.609375,0.014504311606287956,1430400,XOM
1256,1962-02-12,5.76556304522923,1.69921875,1.6875,1.6953125,0.015111741609871387,428800,XOM
1257,1962-09-04,5.76556304522923,1.078125,1.06640625,1.06640625,0.010223064571619034,230400,PG
1258,1962-09-17,5.76556304522923,29.875,28.625,29.4375,0.5011428594589233,12800,DTE
1259,1962-09-20,5.76556304522923,9.578125,9.515625,9.515625,0.22006194293498993,17600,ED
1260,1962-05-28,5.76556304522923,5.958333492279053,5.583333492279053,5.583333492279053,0.7319782972335815,97200,FL
1261,1962-05-29,0.6260015964508057,0.6598057150840759,0.6009615659713745,0.6522936820983887,0.0015621593920513988,7797500,GE
1262,1962-03-20,6.508124828338623,6.540164947509766,6.508124828338623,6.524145126342773,1.5425753593444824,25900,AA
1263,1962-03-20,0.12107246369123459,0.12107246369123459,0.1206289753317833,0.1206289753317833,0.0066905030980706215,338200,HPQ
1264,1962-04-23,0.09228484332561493,0.0925966128706932,0.09228484332561493,0.09228484332561493,0.0353703610599041,583800,DIS
1265,1962-04-12,5.915011405944824,5.950150012969971,5.903298377990723,5.938436985015869,1.3783210515975952,56100,ARNC
1266,1962-08-31,5.179999828338623,5.303333282470703,5.179999828338623,5.2833333015441895,0.42843276262283325,1227200,IBM
1267,1962-08-03,5.76556304522923,231.875,230.625,231.875,106.07266998291016,300,NAV
1268,1962-02-16,1.6666666269302368,1.6875,1.6354166269302368,1.6770833730697632,0.1440587043762207,88800,CAT
1269,1962-02-05,5.76556304522923,1.75,1.7265625,1.73828125,0.015325337648391724,1977600,XOM
1270,1962-09-26,5.76556304522923,7.125,6.75,6.75,1.197448968887329,28000,GT
1271,1962-05-18,0.0,1.66796875,1.6484375,1.66796875,0.015032374300062656,0,XOM
